datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/2/2013 6:00:00 PM,1/2/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,11907.000,True
1/2/2013 7:00:00 PM,1/2/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,11789.000,True
1/2/2013 8:00:00 PM,1/2/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,11866.000,True
1/2/2013 9:00:00 PM,1/2/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,12407.000,True
1/2/2013 10:00:00 PM,1/2/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,13595.000,True
1/2/2013 11:00:00 PM,1/2/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,13863.000,True
1/3/2013 12:00:00 AM,1/2/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,13776.000,True
1/3/2013 1:00:00 AM,1/2/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,13501.000,True
1/3/2013 2:00:00 AM,1/2/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,12896.000,True
1/3/2013 3:00:00 AM,1/2/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,12047.000,True
1/3/2013 4:00:00 AM,1/2/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,11364.000,True
1/3/2013 5:00:00 AM,1/3/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,10876.000,True
1/3/2013 6:00:00 AM,1/3/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,10711.000,True
1/3/2013 7:00:00 AM,1/3/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,10682.000,True
1/3/2013 8:00:00 AM,1/3/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,10807.000,True
1/3/2013 9:00:00 AM,1/3/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,11186.000,True
1/3/2013 10:00:00 AM,1/3/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,12096.000,True
1/3/2013 11:00:00 AM,1/3/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,13359.000,True
1/3/2013 12:00:00 PM,1/3/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,13925.000,True
1/3/2013 1:00:00 PM,1/3/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,13701.000,True
1/3/2013 2:00:00 PM,1/3/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,13423.000,True
1/3/2013 3:00:00 PM,1/3/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,13181.000,True
1/3/2013 4:00:00 PM,1/3/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,12871.000,True
1/3/2013 5:00:00 PM,1/3/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,12544.000,True
1/3/2013 6:00:00 PM,1/3/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,12311.000,True
1/3/2013 7:00:00 PM,1/3/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,12062.000,True
1/3/2013 8:00:00 PM,1/3/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,11940.000,True
1/3/2013 9:00:00 PM,1/3/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,12472.000,True
1/3/2013 10:00:00 PM,1/3/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,13763.000,True
1/3/2013 11:00:00 PM,1/3/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,14162.000,True
1/4/2013 12:00:00 AM,1/3/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,14225.000,True
1/4/2013 1:00:00 AM,1/3/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,14116.000,True
1/4/2013 2:00:00 AM,1/3/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,13641.000,True
1/4/2013 3:00:00 AM,1/3/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,13039.000,True
1/4/2013 4:00:00 AM,1/3/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,12378.000,True
1/4/2013 5:00:00 AM,1/4/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,12094.000,True
1/4/2013 6:00:00 AM,1/4/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,11997.000,True
1/4/2013 7:00:00 AM,1/4/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,11953.000,True
1/4/2013 8:00:00 AM,1/4/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,12183.000,True
1/4/2013 9:00:00 AM,1/4/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,12542.000,True
1/4/2013 10:00:00 AM,1/4/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,13525.000,True
1/4/2013 11:00:00 AM,1/4/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,14808.000,True
1/4/2013 12:00:00 PM,1/4/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,15318.000,True
1/4/2013 1:00:00 PM,1/4/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,14727.000,True
1/4/2013 2:00:00 PM,1/4/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,13807.000,True
1/4/2013 3:00:00 PM,1/4/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,13023.000,True
1/4/2013 4:00:00 PM,1/4/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,12419.000,True
1/4/2013 5:00:00 PM,1/4/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,11759.000,True
1/4/2013 6:00:00 PM,1/4/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,11409.000,True
1/4/2013 7:00:00 PM,1/4/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,11132.000,True
1/4/2013 8:00:00 PM,1/4/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,11113.000,True
1/4/2013 9:00:00 PM,1/4/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,11672.000,True
1/4/2013 10:00:00 PM,1/4/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,12853.000,True
1/4/2013 11:00:00 PM,1/4/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,13078.000,True
1/5/2013 12:00:00 AM,1/4/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,12893.000,True
1/5/2013 1:00:00 AM,1/4/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,12678.000,True
1/5/2013 2:00:00 AM,1/4/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,12370.000,True
1/5/2013 3:00:00 AM,1/4/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,11805.000,True
1/5/2013 4:00:00 AM,1/4/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,11290.000,True
1/5/2013 5:00:00 AM,1/5/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,10946.000,True
1/5/2013 6:00:00 AM,1/5/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,10846.000,True
1/5/2013 7:00:00 AM,1/5/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,10821.000,True
1/5/2013 8:00:00 AM,1/5/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,10918.000,True
1/5/2013 9:00:00 AM,1/5/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,11164.000,True
1/5/2013 10:00:00 AM,1/5/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,11646.000,True
1/5/2013 11:00:00 AM,1/5/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,12212.000,True
1/5/2013 12:00:00 PM,1/5/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,12800.000,True
1/5/2013 1:00:00 PM,1/5/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,12990.000,True
1/5/2013 2:00:00 PM,1/5/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,12551.000,True
1/5/2013 3:00:00 PM,1/5/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,12013.000,True
1/5/2013 4:00:00 PM,1/5/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,11541.000,True
1/5/2013 5:00:00 PM,1/5/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,10993.000,True
1/5/2013 6:00:00 PM,1/5/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,10590.000,True
1/5/2013 7:00:00 PM,1/5/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,10268.000,True
1/5/2013 8:00:00 PM,1/5/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,10297.000,True
1/5/2013 9:00:00 PM,1/5/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,10779.000,True
1/5/2013 10:00:00 PM,1/5/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,11977.000,True
1/5/2013 11:00:00 PM,1/5/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,12394.000,True
1/6/2013 12:00:00 AM,1/5/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,12315.000,True
1/6/2013 1:00:00 AM,1/5/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,12175.000,True
1/6/2013 2:00:00 AM,1/5/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,11825.000,True
1/6/2013 3:00:00 AM,1/5/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,11114.000,True
1/6/2013 4:00:00 AM,1/5/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,10489.000,True
1/6/2013 5:00:00 AM,1/6/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,9981.000,True
1/6/2013 6:00:00 AM,1/6/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,9734.000,True
1/6/2013 7:00:00 AM,1/6/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,9565.000,True
1/6/2013 8:00:00 AM,1/6/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,9510.000,True
1/6/2013 9:00:00 AM,1/6/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,9681.000,True
1/6/2013 10:00:00 AM,1/6/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,9997.000,True
1/6/2013 11:00:00 AM,1/6/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,10497.000,True
1/6/2013 12:00:00 PM,1/6/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,11063.000,True
1/6/2013 1:00:00 PM,1/6/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,11500.000,True
1/6/2013 2:00:00 PM,1/6/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,11486.000,True
1/6/2013 3:00:00 PM,1/6/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,11113.000,True
1/6/2013 4:00:00 PM,1/6/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,10723.000,True
1/6/2013 5:00:00 PM,1/6/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,10524.000,True
1/6/2013 6:00:00 PM,1/6/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,10309.000,True
1/6/2013 7:00:00 PM,1/6/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,10172.000,True
1/6/2013 8:00:00 PM,1/6/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,10174.000,True
1/6/2013 9:00:00 PM,1/6/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,10625.000,True
1/6/2013 10:00:00 PM,1/6/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,11531.000,True
1/6/2013 11:00:00 PM,1/6/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,11849.000,True
1/7/2013 12:00:00 AM,1/6/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,11729.000,True
1/7/2013 1:00:00 AM,1/6/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,11568.000,True
1/7/2013 2:00:00 AM,1/6/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,11079.000,True
1/7/2013 3:00:00 AM,1/6/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,10473.000,True
1/7/2013 4:00:00 AM,1/6/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,9837.000,True
1/7/2013 5:00:00 AM,1/7/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,9504.000,True
1/7/2013 6:00:00 AM,1/7/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,9332.000,True
1/7/2013 7:00:00 AM,1/7/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,9351.000,True
1/7/2013 8:00:00 AM,1/7/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,9533.000,True
1/7/2013 9:00:00 AM,1/7/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,10025.000,True
1/7/2013 10:00:00 AM,1/7/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,11047.000,True
1/7/2013 11:00:00 AM,1/7/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,12479.000,True
1/7/2013 12:00:00 PM,1/7/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,13119.000,True
1/7/2013 1:00:00 PM,1/7/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,12703.000,True
1/7/2013 2:00:00 PM,1/7/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,12082.000,True
1/7/2013 3:00:00 PM,1/7/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,11705.000,True
1/7/2013 4:00:00 PM,1/7/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,11279.000,True
1/7/2013 5:00:00 PM,1/7/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,10939.000,True
1/7/2013 6:00:00 PM,1/7/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,10728.000,True
1/7/2013 7:00:00 PM,1/7/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,10518.000,True
1/7/2013 8:00:00 PM,1/7/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,10491.000,True
1/7/2013 9:00:00 PM,1/7/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,10978.000,True
1/7/2013 10:00:00 PM,1/7/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,12329.000,True
1/7/2013 11:00:00 PM,1/7/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,12870.000,True
1/8/2013 12:00:00 AM,1/7/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,13025.000,True
1/8/2013 1:00:00 AM,1/7/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,13067.000,True
1/8/2013 2:00:00 AM,1/7/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,12626.000,True
1/8/2013 3:00:00 AM,1/7/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,12083.000,True
1/8/2013 4:00:00 AM,1/7/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,11427.000,True
1/8/2013 5:00:00 AM,1/8/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,11126.000,True
1/8/2013 6:00:00 AM,1/8/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,11122.000,True
1/8/2013 7:00:00 AM,1/8/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,11332.000,True
1/8/2013 8:00:00 AM,1/8/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,11504.000,True
1/8/2013 9:00:00 AM,1/8/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,12004.000,True
1/8/2013 10:00:00 AM,1/8/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,12924.000,True
1/8/2013 11:00:00 AM,1/8/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,14320.000,True
1/8/2013 12:00:00 PM,1/8/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,14643.000,True
1/8/2013 1:00:00 PM,1/8/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,14013.000,True
1/8/2013 2:00:00 PM,1/8/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,12925.000,True
1/8/2013 3:00:00 PM,1/8/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,12203.000,True
1/8/2013 4:00:00 PM,1/8/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,11620.000,True
1/8/2013 5:00:00 PM,1/8/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,11161.000,True
1/8/2013 6:00:00 PM,1/8/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,10893.000,True
1/8/2013 7:00:00 PM,1/8/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,10668.000,True
1/8/2013 8:00:00 PM,1/8/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,10614.000,True
1/8/2013 9:00:00 PM,1/8/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,10958.000,True
1/8/2013 10:00:00 PM,1/8/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,12118.000,True
1/8/2013 11:00:00 PM,1/8/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,12522.000,True
1/9/2013 12:00:00 AM,1/8/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,12467.000,True
1/9/2013 1:00:00 AM,1/8/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,12301.000,True
1/9/2013 2:00:00 AM,1/8/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,11788.000,True
1/9/2013 3:00:00 AM,1/8/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,11080.000,True
1/9/2013 4:00:00 AM,1/8/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,10378.000,True
1/9/2013 5:00:00 AM,1/9/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,9987.000,True
1/9/2013 6:00:00 AM,1/9/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,9917.000,True
1/9/2013 7:00:00 AM,1/9/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,9895.000,True
1/9/2013 8:00:00 AM,1/9/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,10031.000,True
1/9/2013 9:00:00 AM,1/9/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,10504.000,True
1/9/2013 10:00:00 AM,1/9/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,11497.000,True
1/9/2013 11:00:00 AM,1/9/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,12953.000,True
1/9/2013 12:00:00 PM,1/9/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,13413.000,True
1/9/2013 1:00:00 PM,1/9/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,12744.000,True
1/9/2013 2:00:00 PM,1/9/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,12011.000,True
1/9/2013 3:00:00 PM,1/9/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,11377.000,True
1/9/2013 4:00:00 PM,1/9/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,10980.000,True
1/9/2013 5:00:00 PM,1/9/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,10704.000,True
1/9/2013 6:00:00 PM,1/9/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,10454.000,True
1/9/2013 7:00:00 PM,1/9/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,10330.000,True
1/9/2013 8:00:00 PM,1/9/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,10322.000,True
1/9/2013 9:00:00 PM,1/9/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,10585.000,True
1/9/2013 10:00:00 PM,1/9/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,11439.000,True
1/9/2013 11:00:00 PM,1/9/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,11689.000,True
1/10/2013 12:00:00 AM,1/9/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,11438.000,True
1/10/2013 1:00:00 AM,1/9/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,11125.000,True
1/10/2013 2:00:00 AM,1/9/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,10579.000,True
1/10/2013 3:00:00 AM,1/9/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,9710.000,True
1/10/2013 4:00:00 AM,1/9/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,8967.000,True
1/10/2013 5:00:00 AM,1/10/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,8488.000,True
1/10/2013 6:00:00 AM,1/10/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,8341.000,True
1/10/2013 7:00:00 AM,1/10/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,8359.000,True
1/10/2013 8:00:00 AM,1/10/2013 3:00:00 AM,SERC,SOUTH,DOM,DOM,8521.000,True
1/10/2013 9:00:00 AM,1/10/2013 4:00:00 AM,SERC,SOUTH,DOM,DOM,8969.000,True
1/10/2013 10:00:00 AM,1/10/2013 5:00:00 AM,SERC,SOUTH,DOM,DOM,9937.000,True
1/10/2013 11:00:00 AM,1/10/2013 6:00:00 AM,SERC,SOUTH,DOM,DOM,11389.000,True
1/10/2013 12:00:00 PM,1/10/2013 7:00:00 AM,SERC,SOUTH,DOM,DOM,12011.000,True
1/10/2013 1:00:00 PM,1/10/2013 8:00:00 AM,SERC,SOUTH,DOM,DOM,11594.000,True
1/10/2013 2:00:00 PM,1/10/2013 9:00:00 AM,SERC,SOUTH,DOM,DOM,11103.000,True
1/10/2013 3:00:00 PM,1/10/2013 10:00:00 AM,SERC,SOUTH,DOM,DOM,10763.000,True
1/10/2013 4:00:00 PM,1/10/2013 11:00:00 AM,SERC,SOUTH,DOM,DOM,10509.000,True
1/10/2013 5:00:00 PM,1/10/2013 12:00:00 PM,SERC,SOUTH,DOM,DOM,10184.000,True
1/10/2013 6:00:00 PM,1/10/2013 1:00:00 PM,SERC,SOUTH,DOM,DOM,10033.000,True
1/10/2013 7:00:00 PM,1/10/2013 2:00:00 PM,SERC,SOUTH,DOM,DOM,9846.000,True
1/10/2013 8:00:00 PM,1/10/2013 3:00:00 PM,SERC,SOUTH,DOM,DOM,9880.000,True
1/10/2013 9:00:00 PM,1/10/2013 4:00:00 PM,SERC,SOUTH,DOM,DOM,10374.000,True
1/10/2013 10:00:00 PM,1/10/2013 5:00:00 PM,SERC,SOUTH,DOM,DOM,11500.000,True
1/10/2013 11:00:00 PM,1/10/2013 6:00:00 PM,SERC,SOUTH,DOM,DOM,11829.000,True
1/11/2013 12:00:00 AM,1/10/2013 7:00:00 PM,SERC,SOUTH,DOM,DOM,11752.000,True
1/11/2013 1:00:00 AM,1/10/2013 8:00:00 PM,SERC,SOUTH,DOM,DOM,11552.000,True
1/11/2013 2:00:00 AM,1/10/2013 9:00:00 PM,SERC,SOUTH,DOM,DOM,11089.000,True
1/11/2013 3:00:00 AM,1/10/2013 10:00:00 PM,SERC,SOUTH,DOM,DOM,10386.000,True
1/11/2013 4:00:00 AM,1/10/2013 11:00:00 PM,SERC,SOUTH,DOM,DOM,9763.000,True
1/11/2013 5:00:00 AM,1/11/2013 12:00:00 AM,SERC,SOUTH,DOM,DOM,9416.000,True
1/11/2013 6:00:00 AM,1/11/2013 1:00:00 AM,SERC,SOUTH,DOM,DOM,9309.000,True
1/11/2013 7:00:00 AM,1/11/2013 2:00:00 AM,SERC,SOUTH,DOM,DOM,9420.000,True
