datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2011 10:00:00 PM,1/1/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,10581.000,True
1/1/2011 11:00:00 PM,1/1/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,10597.000,True
1/2/2011 12:00:00 AM,1/1/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,10378.000,True
1/2/2011 1:00:00 AM,1/1/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,10054.000,True
1/2/2011 2:00:00 AM,1/1/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,9685.000,True
1/2/2011 3:00:00 AM,1/1/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,9194.000,True
1/2/2011 4:00:00 AM,1/1/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,8598.000,True
1/2/2011 5:00:00 AM,1/2/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,8020.000,True
1/2/2011 6:00:00 AM,1/2/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,7642.000,True
1/2/2011 7:00:00 AM,1/2/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,7422.000,True
1/2/2011 8:00:00 AM,1/2/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,7321.000,True
1/2/2011 9:00:00 AM,1/2/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,7279.000,True
1/2/2011 10:00:00 AM,1/2/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,7520.000,True
1/2/2011 11:00:00 AM,1/2/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,7804.000,True
1/2/2011 12:00:00 PM,1/2/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,8293.000,True
1/2/2011 1:00:00 PM,1/2/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,8784.000,True
1/2/2011 2:00:00 PM,1/2/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,9301.000,True
1/2/2011 3:00:00 PM,1/2/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,9668.000,True
1/2/2011 4:00:00 PM,1/2/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,9811.000,True
1/2/2011 5:00:00 PM,1/2/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,9964.000,True
1/2/2011 6:00:00 PM,1/2/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,9935.000,True
1/2/2011 7:00:00 PM,1/2/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,10023.000,True
1/2/2011 8:00:00 PM,1/2/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,10118.000,True
1/2/2011 9:00:00 PM,1/2/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,10549.000,True
1/2/2011 10:00:00 PM,1/2/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,11407.000,True
1/2/2011 11:00:00 PM,1/2/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,11699.000,True
1/3/2011 12:00:00 AM,1/2/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,11726.000,True
1/3/2011 1:00:00 AM,1/2/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,11647.000,True
1/3/2011 2:00:00 AM,1/2/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,11314.000,True
1/3/2011 3:00:00 AM,1/2/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,10803.000,True
1/3/2011 4:00:00 AM,1/2/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,10375.000,True
1/3/2011 5:00:00 AM,1/3/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,10143.000,True
1/3/2011 6:00:00 AM,1/3/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,10126.000,True
1/3/2011 7:00:00 AM,1/3/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,10318.000,True
1/3/2011 8:00:00 AM,1/3/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,10687.000,True
1/3/2011 9:00:00 AM,1/3/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,11291.000,True
1/3/2011 10:00:00 AM,1/3/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,12350.000,True
1/3/2011 11:00:00 AM,1/3/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,13870.000,True
1/3/2011 12:00:00 PM,1/3/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,14461.000,True
1/3/2011 1:00:00 PM,1/3/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,14056.000,True
1/3/2011 2:00:00 PM,1/3/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,13482.000,True
1/3/2011 3:00:00 PM,1/3/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,13118.000,True
1/3/2011 4:00:00 PM,1/3/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,12707.000,True
1/3/2011 5:00:00 PM,1/3/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,12325.000,True
1/3/2011 6:00:00 PM,1/3/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,11958.000,True
1/3/2011 7:00:00 PM,1/3/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,11701.000,True
1/3/2011 8:00:00 PM,1/3/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,11701.000,True
1/3/2011 9:00:00 PM,1/3/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,12234.000,True
1/3/2011 10:00:00 PM,1/3/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,13661.000,True
1/3/2011 11:00:00 PM,1/3/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,14383.000,True
1/4/2011 12:00:00 AM,1/3/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,14492.000,True
1/4/2011 1:00:00 AM,1/3/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,14458.000,True
1/4/2011 2:00:00 AM,1/3/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,14017.000,True
1/4/2011 3:00:00 AM,1/3/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,13297.000,True
1/4/2011 4:00:00 AM,1/3/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,12670.000,True
1/4/2011 5:00:00 AM,1/4/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,12297.000,True
1/4/2011 6:00:00 AM,1/4/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,12205.000,True
1/4/2011 7:00:00 AM,1/4/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,12253.000,True
1/4/2011 8:00:00 AM,1/4/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,12460.000,True
1/4/2011 9:00:00 AM,1/4/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,12994.000,True
1/4/2011 10:00:00 AM,1/4/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,13967.000,True
1/4/2011 11:00:00 AM,1/4/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,15223.000,True
1/4/2011 12:00:00 PM,1/4/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,15557.000,True
1/4/2011 1:00:00 PM,1/4/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,14997.000,True
1/4/2011 2:00:00 PM,1/4/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,14536.000,True
1/4/2011 3:00:00 PM,1/4/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,14065.000,True
1/4/2011 4:00:00 PM,1/4/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,13549.000,True
1/4/2011 5:00:00 PM,1/4/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,12836.000,True
1/4/2011 6:00:00 PM,1/4/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,12303.000,True
1/4/2011 7:00:00 PM,1/4/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,11931.000,True
1/4/2011 8:00:00 PM,1/4/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,11870.000,True
1/4/2011 9:00:00 PM,1/4/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,12192.000,True
1/4/2011 10:00:00 PM,1/4/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,13417.000,True
1/4/2011 11:00:00 PM,1/4/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,13867.000,True
1/5/2011 12:00:00 AM,1/4/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,13863.000,True
1/5/2011 1:00:00 AM,1/4/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,13649.000,True
1/5/2011 2:00:00 AM,1/4/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,13082.000,True
1/5/2011 3:00:00 AM,1/4/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,12287.000,True
1/5/2011 4:00:00 AM,1/4/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,11486.000,True
1/5/2011 5:00:00 AM,1/5/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,11066.000,True
1/5/2011 6:00:00 AM,1/5/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,11020.000,True
1/5/2011 7:00:00 AM,1/5/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,11059.000,True
1/5/2011 8:00:00 AM,1/5/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,11219.000,True
1/5/2011 9:00:00 AM,1/5/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,11700.000,True
1/5/2011 10:00:00 AM,1/5/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,12780.000,True
1/5/2011 11:00:00 AM,1/5/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,14260.000,True
1/5/2011 12:00:00 PM,1/5/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,14858.000,True
1/5/2011 1:00:00 PM,1/5/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,14401.000,True
1/5/2011 2:00:00 PM,1/5/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,13653.000,True
1/5/2011 3:00:00 PM,1/5/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,12988.000,True
1/5/2011 4:00:00 PM,1/5/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,12346.000,True
1/5/2011 5:00:00 PM,1/5/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,11991.000,True
1/5/2011 6:00:00 PM,1/5/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,11662.000,True
1/5/2011 7:00:00 PM,1/5/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,11583.000,True
1/5/2011 8:00:00 PM,1/5/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,11618.000,True
1/5/2011 9:00:00 PM,1/5/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,12207.000,True
1/5/2011 10:00:00 PM,1/5/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,13460.000,True
1/5/2011 11:00:00 PM,1/5/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,13895.000,True
1/6/2011 12:00:00 AM,1/5/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,13948.000,True
1/6/2011 1:00:00 AM,1/5/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,13858.000,True
1/6/2011 2:00:00 AM,1/5/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,13436.000,True
1/6/2011 3:00:00 AM,1/5/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,12648.000,True
1/6/2011 4:00:00 AM,1/5/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,12003.000,True
1/6/2011 5:00:00 AM,1/6/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,11662.000,True
1/6/2011 6:00:00 AM,1/6/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,11472.000,True
1/6/2011 7:00:00 AM,1/6/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,11484.000,True
1/6/2011 8:00:00 AM,1/6/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,11587.000,True
1/6/2011 9:00:00 AM,1/6/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,11926.000,True
1/6/2011 10:00:00 AM,1/6/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,12753.000,True
1/6/2011 11:00:00 AM,1/6/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,14024.000,True
1/6/2011 12:00:00 PM,1/6/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,14593.000,True
1/6/2011 1:00:00 PM,1/6/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,14126.000,True
1/6/2011 2:00:00 PM,1/6/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,13457.000,True
1/6/2011 3:00:00 PM,1/6/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,12950.000,True
1/6/2011 4:00:00 PM,1/6/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,12449.000,True
1/6/2011 5:00:00 PM,1/6/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,12003.000,True
1/6/2011 6:00:00 PM,1/6/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,11708.000,True
1/6/2011 7:00:00 PM,1/6/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,11449.000,True
1/6/2011 8:00:00 PM,1/6/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,11538.000,True
1/6/2011 9:00:00 PM,1/6/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,12050.000,True
1/6/2011 10:00:00 PM,1/6/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,13497.000,True
1/6/2011 11:00:00 PM,1/6/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,14033.000,True
1/7/2011 12:00:00 AM,1/6/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,14124.000,True
1/7/2011 1:00:00 AM,1/6/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,13960.000,True
1/7/2011 2:00:00 AM,1/6/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,13455.000,True
1/7/2011 3:00:00 AM,1/6/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,12663.000,True
1/7/2011 4:00:00 AM,1/6/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,11872.000,True
1/7/2011 5:00:00 AM,1/7/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,11417.000,True
1/7/2011 6:00:00 AM,1/7/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,11222.000,True
1/7/2011 7:00:00 AM,1/7/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,11163.000,True
1/7/2011 8:00:00 AM,1/7/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,11233.000,True
1/7/2011 9:00:00 AM,1/7/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,11639.000,True
1/7/2011 10:00:00 AM,1/7/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,12496.000,True
1/7/2011 11:00:00 AM,1/7/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,13834.000,True
1/7/2011 12:00:00 PM,1/7/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,14421.000,True
1/7/2011 1:00:00 PM,1/7/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,14039.000,True
1/7/2011 2:00:00 PM,1/7/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,13588.000,True
1/7/2011 3:00:00 PM,1/7/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,13303.000,True
1/7/2011 4:00:00 PM,1/7/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,13078.000,True
1/7/2011 5:00:00 PM,1/7/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,12811.000,True
1/7/2011 6:00:00 PM,1/7/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,12606.000,True
1/7/2011 7:00:00 PM,1/7/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,12447.000,True
1/7/2011 8:00:00 PM,1/7/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,12432.000,True
1/7/2011 9:00:00 PM,1/7/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,12806.000,True
1/7/2011 10:00:00 PM,1/7/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,13806.000,True
1/7/2011 11:00:00 PM,1/7/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,13959.000,True
1/8/2011 12:00:00 AM,1/7/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,13774.000,True
1/8/2011 1:00:00 AM,1/7/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,13559.000,True
1/8/2011 2:00:00 AM,1/7/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,13116.000,True
1/8/2011 3:00:00 AM,1/7/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,12594.000,True
1/8/2011 4:00:00 AM,1/7/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,11920.000,True
1/8/2011 5:00:00 AM,1/8/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,11466.000,True
1/8/2011 6:00:00 AM,1/8/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,11212.000,True
1/8/2011 7:00:00 AM,1/8/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,11067.000,True
1/8/2011 8:00:00 AM,1/8/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,11078.000,True
1/8/2011 9:00:00 AM,1/8/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,11277.000,True
1/8/2011 10:00:00 AM,1/8/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,11686.000,True
1/8/2011 11:00:00 AM,1/8/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,12211.000,True
1/8/2011 12:00:00 PM,1/8/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,12760.000,True
1/8/2011 1:00:00 PM,1/8/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,13293.000,True
1/8/2011 2:00:00 PM,1/8/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,13354.000,True
1/8/2011 3:00:00 PM,1/8/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,13346.000,True
1/8/2011 4:00:00 PM,1/8/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,13063.000,True
1/8/2011 5:00:00 PM,1/8/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,12738.000,True
1/8/2011 6:00:00 PM,1/8/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,12532.000,True
1/8/2011 7:00:00 PM,1/8/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,12519.000,True
1/8/2011 8:00:00 PM,1/8/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,12778.000,True
1/8/2011 9:00:00 PM,1/8/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,13369.000,True
1/8/2011 10:00:00 PM,1/8/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,14522.000,True
1/8/2011 11:00:00 PM,1/8/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,14928.000,True
1/9/2011 12:00:00 AM,1/8/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,14964.000,True
1/9/2011 1:00:00 AM,1/8/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,14937.000,True
1/9/2011 2:00:00 AM,1/8/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,14695.000,True
1/9/2011 3:00:00 AM,1/8/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,14227.000,True
1/9/2011 4:00:00 AM,1/8/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,13846.000,True
1/9/2011 5:00:00 AM,1/9/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,13515.000,True
1/9/2011 6:00:00 AM,1/9/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,13378.000,True
1/9/2011 7:00:00 AM,1/9/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,13389.000,True
1/9/2011 8:00:00 AM,1/9/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,13490.000,True
1/9/2011 9:00:00 AM,1/9/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,13660.000,True
1/9/2011 10:00:00 AM,1/9/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,14041.000,True
1/9/2011 11:00:00 AM,1/9/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,14526.000,True
1/9/2011 12:00:00 PM,1/9/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,15027.000,True
1/9/2011 1:00:00 PM,1/9/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,15137.000,True
1/9/2011 2:00:00 PM,1/9/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,14819.000,True
1/9/2011 3:00:00 PM,1/9/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,14384.000,True
1/9/2011 4:00:00 PM,1/9/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,13831.000,True
1/9/2011 5:00:00 PM,1/9/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,13410.000,True
1/9/2011 6:00:00 PM,1/9/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,13030.000,True
1/9/2011 7:00:00 PM,1/9/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,12730.000,True
1/9/2011 8:00:00 PM,1/9/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,12673.000,True
1/9/2011 9:00:00 PM,1/9/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,13238.000,True
1/9/2011 10:00:00 PM,1/9/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,14551.000,True
1/9/2011 11:00:00 PM,1/9/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,15117.000,True
1/10/2011 12:00:00 AM,1/9/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,15162.000,True
1/10/2011 1:00:00 AM,1/9/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,15088.000,True
1/10/2011 2:00:00 AM,1/9/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,14616.000,True
1/10/2011 3:00:00 AM,1/9/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,13931.000,True
1/10/2011 4:00:00 AM,1/9/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,13375.000,True
1/10/2011 5:00:00 AM,1/10/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,13034.000,True
1/10/2011 6:00:00 AM,1/10/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,12983.000,True
1/10/2011 7:00:00 AM,1/10/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,13029.000,True
1/10/2011 8:00:00 AM,1/10/2011 3:00:00 AM,SERC,SOUTH,DOM,DOM,13155.000,True
1/10/2011 9:00:00 AM,1/10/2011 4:00:00 AM,SERC,SOUTH,DOM,DOM,13503.000,True
1/10/2011 10:00:00 AM,1/10/2011 5:00:00 AM,SERC,SOUTH,DOM,DOM,14346.000,True
1/10/2011 11:00:00 AM,1/10/2011 6:00:00 AM,SERC,SOUTH,DOM,DOM,15553.000,True
1/10/2011 12:00:00 PM,1/10/2011 7:00:00 AM,SERC,SOUTH,DOM,DOM,16096.000,True
1/10/2011 1:00:00 PM,1/10/2011 8:00:00 AM,SERC,SOUTH,DOM,DOM,15734.000,True
1/10/2011 2:00:00 PM,1/10/2011 9:00:00 AM,SERC,SOUTH,DOM,DOM,15320.000,True
1/10/2011 3:00:00 PM,1/10/2011 10:00:00 AM,SERC,SOUTH,DOM,DOM,14862.000,True
1/10/2011 4:00:00 PM,1/10/2011 11:00:00 AM,SERC,SOUTH,DOM,DOM,14344.000,True
1/10/2011 5:00:00 PM,1/10/2011 12:00:00 PM,SERC,SOUTH,DOM,DOM,13832.000,True
1/10/2011 6:00:00 PM,1/10/2011 1:00:00 PM,SERC,SOUTH,DOM,DOM,13565.000,True
1/10/2011 7:00:00 PM,1/10/2011 2:00:00 PM,SERC,SOUTH,DOM,DOM,13288.000,True
1/10/2011 8:00:00 PM,1/10/2011 3:00:00 PM,SERC,SOUTH,DOM,DOM,13254.000,True
1/10/2011 9:00:00 PM,1/10/2011 4:00:00 PM,SERC,SOUTH,DOM,DOM,13790.000,True
1/10/2011 10:00:00 PM,1/10/2011 5:00:00 PM,SERC,SOUTH,DOM,DOM,14913.000,True
1/10/2011 11:00:00 PM,1/10/2011 6:00:00 PM,SERC,SOUTH,DOM,DOM,15280.000,True
1/11/2011 12:00:00 AM,1/10/2011 7:00:00 PM,SERC,SOUTH,DOM,DOM,15179.000,True
1/11/2011 1:00:00 AM,1/10/2011 8:00:00 PM,SERC,SOUTH,DOM,DOM,14930.000,True
1/11/2011 2:00:00 AM,1/10/2011 9:00:00 PM,SERC,SOUTH,DOM,DOM,14272.000,True
1/11/2011 3:00:00 AM,1/10/2011 10:00:00 PM,SERC,SOUTH,DOM,DOM,13486.000,True
1/11/2011 4:00:00 AM,1/10/2011 11:00:00 PM,SERC,SOUTH,DOM,DOM,12608.000,True
1/11/2011 5:00:00 AM,1/11/2011 12:00:00 AM,SERC,SOUTH,DOM,DOM,12086.000,True
1/11/2011 6:00:00 AM,1/11/2011 1:00:00 AM,SERC,SOUTH,DOM,DOM,11844.000,True
1/11/2011 7:00:00 AM,1/11/2011 2:00:00 AM,SERC,SOUTH,DOM,DOM,11719.000,True
