datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/5/2015 2:00:00 PM,1/5/2015 9:00:00 AM,SERC,SOUTH,DOM,DOM,11543.945,True
1/5/2015 3:00:00 PM,1/5/2015 10:00:00 AM,SERC,SOUTH,DOM,DOM,11368.327,True
1/5/2015 4:00:00 PM,1/5/2015 11:00:00 AM,SERC,SOUTH,DOM,DOM,11253.943,True
1/5/2015 5:00:00 PM,1/5/2015 12:00:00 PM,SERC,SOUTH,DOM,DOM,11101.251,True
1/5/2015 6:00:00 PM,1/5/2015 1:00:00 PM,SERC,SOUTH,DOM,DOM,11010.422,True
1/5/2015 7:00:00 PM,1/5/2015 2:00:00 PM,SERC,SOUTH,DOM,DOM,10913.352,True
1/5/2015 8:00:00 PM,1/5/2015 3:00:00 PM,SERC,SOUTH,DOM,DOM,10959.238,True
1/5/2015 9:00:00 PM,1/5/2015 4:00:00 PM,SERC,SOUTH,DOM,DOM,11686.404,True
1/5/2015 10:00:00 PM,1/5/2015 5:00:00 PM,SERC,SOUTH,DOM,DOM,13075.572,True
1/5/2015 11:00:00 PM,1/5/2015 6:00:00 PM,SERC,SOUTH,DOM,DOM,13623.299,True
1/6/2015 12:00:00 AM,1/5/2015 7:00:00 PM,SERC,SOUTH,DOM,DOM,13688.932,True
1/6/2015 1:00:00 AM,1/5/2015 8:00:00 PM,SERC,SOUTH,DOM,DOM,13597.129,True
1/6/2015 2:00:00 AM,1/5/2015 9:00:00 PM,SERC,SOUTH,DOM,DOM,13219.417,True
1/6/2015 3:00:00 AM,1/5/2015 10:00:00 PM,SERC,SOUTH,DOM,DOM,12525.269,True
1/6/2015 4:00:00 AM,1/5/2015 11:00:00 PM,SERC,SOUTH,DOM,DOM,11947.337,True
1/6/2015 5:00:00 AM,1/6/2015 12:00:00 AM,SERC,SOUTH,DOM,DOM,11653.532,True
1/6/2015 6:00:00 AM,1/6/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,11515.498,True
1/6/2015 7:00:00 AM,1/6/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,11580.872,True
1/6/2015 8:00:00 AM,1/6/2015 3:00:00 AM,SERC,SOUTH,DOM,DOM,11693.593,True
1/6/2015 9:00:00 AM,1/6/2015 4:00:00 AM,SERC,SOUTH,DOM,DOM,12210.394,True
1/6/2015 10:00:00 AM,1/6/2015 5:00:00 AM,SERC,SOUTH,DOM,DOM,13126.631,True
1/6/2015 11:00:00 AM,1/6/2015 6:00:00 AM,SERC,SOUTH,DOM,DOM,14432.311,True
1/6/2015 12:00:00 PM,1/6/2015 7:00:00 AM,SERC,SOUTH,DOM,DOM,15003.268,True
1/6/2015 1:00:00 PM,1/6/2015 8:00:00 AM,SERC,SOUTH,DOM,DOM,14625.038,True
1/6/2015 2:00:00 PM,1/6/2015 9:00:00 AM,SERC,SOUTH,DOM,DOM,14336.039,True
1/6/2015 3:00:00 PM,1/6/2015 10:00:00 AM,SERC,SOUTH,DOM,DOM,14065.760,True
1/6/2015 4:00:00 PM,1/6/2015 11:00:00 AM,SERC,SOUTH,DOM,DOM,13645.874,True
1/6/2015 5:00:00 PM,1/6/2015 12:00:00 PM,SERC,SOUTH,DOM,DOM,13075.007,True
1/6/2015 6:00:00 PM,1/6/2015 1:00:00 PM,SERC,SOUTH,DOM,DOM,12517.515,True
1/6/2015 7:00:00 PM,1/6/2015 2:00:00 PM,SERC,SOUTH,DOM,DOM,12418.027,True
1/6/2015 8:00:00 PM,1/6/2015 3:00:00 PM,SERC,SOUTH,DOM,DOM,12340.002,True
1/6/2015 9:00:00 PM,1/6/2015 4:00:00 PM,SERC,SOUTH,DOM,DOM,12769.704,True
1/6/2015 10:00:00 PM,1/6/2015 5:00:00 PM,SERC,SOUTH,DOM,DOM,14034.045,True
1/6/2015 11:00:00 PM,1/6/2015 6:00:00 PM,SERC,SOUTH,DOM,DOM,14417.815,True
1/7/2015 12:00:00 AM,1/6/2015 7:00:00 PM,SERC,SOUTH,DOM,DOM,14455.218,True
1/7/2015 1:00:00 AM,1/6/2015 8:00:00 PM,SERC,SOUTH,DOM,DOM,14321.197,True
1/7/2015 2:00:00 AM,1/6/2015 9:00:00 PM,SERC,SOUTH,DOM,DOM,13942.109,True
1/7/2015 3:00:00 AM,1/6/2015 10:00:00 PM,SERC,SOUTH,DOM,DOM,13223.861,True
1/7/2015 4:00:00 AM,1/6/2015 11:00:00 PM,SERC,SOUTH,DOM,DOM,12691.138,True
1/7/2015 5:00:00 AM,1/7/2015 12:00:00 AM,SERC,SOUTH,DOM,DOM,12369.371,True
1/7/2015 6:00:00 AM,1/7/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,12298.817,True
1/7/2015 7:00:00 AM,1/7/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,12223.193,True
1/7/2015 8:00:00 AM,1/7/2015 3:00:00 AM,SERC,SOUTH,DOM,DOM,12360.369,True
1/7/2015 9:00:00 AM,1/7/2015 4:00:00 AM,SERC,SOUTH,DOM,DOM,12850.378,True
1/7/2015 10:00:00 AM,1/7/2015 5:00:00 AM,SERC,SOUTH,DOM,DOM,13609.763,True
1/7/2015 11:00:00 AM,1/7/2015 6:00:00 AM,SERC,SOUTH,DOM,DOM,14752.338,True
1/7/2015 12:00:00 PM,1/7/2015 7:00:00 AM,SERC,SOUTH,DOM,DOM,15241.444,True
1/7/2015 1:00:00 PM,1/7/2015 8:00:00 AM,SERC,SOUTH,DOM,DOM,15101.867,True
1/7/2015 2:00:00 PM,1/7/2015 9:00:00 AM,SERC,SOUTH,DOM,DOM,14840.483,True
1/7/2015 3:00:00 PM,1/7/2015 10:00:00 AM,SERC,SOUTH,DOM,DOM,14662.522,True
1/7/2015 4:00:00 PM,1/7/2015 11:00:00 AM,SERC,SOUTH,DOM,DOM,14451.747,True
1/7/2015 5:00:00 PM,1/7/2015 12:00:00 PM,SERC,SOUTH,DOM,DOM,14337.642,True
1/7/2015 6:00:00 PM,1/7/2015 1:00:00 PM,SERC,SOUTH,DOM,DOM,14417.584,True
1/7/2015 7:00:00 PM,1/7/2015 2:00:00 PM,SERC,SOUTH,DOM,DOM,14539.925,True
1/7/2015 8:00:00 PM,1/7/2015 3:00:00 PM,SERC,SOUTH,DOM,DOM,14852.422,True
1/7/2015 9:00:00 PM,1/7/2015 4:00:00 PM,SERC,SOUTH,DOM,DOM,15576.343,True
1/7/2015 10:00:00 PM,1/7/2015 5:00:00 PM,SERC,SOUTH,DOM,DOM,17000.701,True
1/7/2015 11:00:00 PM,1/7/2015 6:00:00 PM,SERC,SOUTH,DOM,DOM,17599.247,True
1/8/2015 12:00:00 AM,1/7/2015 7:00:00 PM,SERC,SOUTH,DOM,DOM,17861.260,True
1/8/2015 1:00:00 AM,1/7/2015 8:00:00 PM,SERC,SOUTH,DOM,DOM,17994.681,True
1/8/2015 2:00:00 AM,1/7/2015 9:00:00 PM,SERC,SOUTH,DOM,DOM,17862.646,True
1/8/2015 3:00:00 AM,1/7/2015 10:00:00 PM,SERC,SOUTH,DOM,DOM,17308.800,True
1/8/2015 4:00:00 AM,1/7/2015 11:00:00 PM,SERC,SOUTH,DOM,DOM,16866.808,True
1/8/2015 5:00:00 AM,1/8/2015 12:00:00 AM,SERC,SOUTH,DOM,DOM,16801.433,True
1/8/2015 6:00:00 AM,1/8/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,16847.443,True
1/8/2015 7:00:00 AM,1/8/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,16997.130,True
1/8/2015 8:00:00 AM,1/8/2015 3:00:00 AM,SERC,SOUTH,DOM,DOM,17259.598,True
1/8/2015 9:00:00 AM,1/8/2015 4:00:00 AM,SERC,SOUTH,DOM,DOM,17653.417,True
1/8/2015 10:00:00 AM,1/8/2015 5:00:00 AM,SERC,SOUTH,DOM,DOM,18389.831,True
1/8/2015 11:00:00 AM,1/8/2015 6:00:00 AM,SERC,SOUTH,DOM,DOM,19419.599,True
1/8/2015 12:00:00 PM,1/8/2015 7:00:00 AM,SERC,SOUTH,DOM,DOM,19869.516,True
1/8/2015 1:00:00 PM,1/8/2015 8:00:00 AM,SERC,SOUTH,DOM,DOM,19230.480,True
1/8/2015 2:00:00 PM,1/8/2015 9:00:00 AM,SERC,SOUTH,DOM,DOM,18430.844,True
1/8/2015 3:00:00 PM,1/8/2015 10:00:00 AM,SERC,SOUTH,DOM,DOM,17629.088,True
1/8/2015 4:00:00 PM,1/8/2015 11:00:00 AM,SERC,SOUTH,DOM,DOM,16908.054,True
1/8/2015 5:00:00 PM,1/8/2015 12:00:00 PM,SERC,SOUTH,DOM,DOM,16238.572,True
1/8/2015 6:00:00 PM,1/8/2015 1:00:00 PM,SERC,SOUTH,DOM,DOM,15690.982,True
1/8/2015 7:00:00 PM,1/8/2015 2:00:00 PM,SERC,SOUTH,DOM,DOM,15344.347,True
1/8/2015 8:00:00 PM,1/8/2015 3:00:00 PM,SERC,SOUTH,DOM,DOM,15246.524,True
1/8/2015 9:00:00 PM,1/8/2015 4:00:00 PM,SERC,SOUTH,DOM,DOM,15855.422,True
1/8/2015 10:00:00 PM,1/8/2015 5:00:00 PM,SERC,SOUTH,DOM,DOM,17100.579,True
1/8/2015 11:00:00 PM,1/8/2015 6:00:00 PM,SERC,SOUTH,DOM,DOM,17596.090,True
1/9/2015 12:00:00 AM,1/8/2015 7:00:00 PM,SERC,SOUTH,DOM,DOM,17610.471,True
1/9/2015 1:00:00 AM,1/8/2015 8:00:00 PM,SERC,SOUTH,DOM,DOM,17404.515,True
1/9/2015 2:00:00 AM,1/8/2015 9:00:00 PM,SERC,SOUTH,DOM,DOM,17005.740,True
1/9/2015 3:00:00 AM,1/8/2015 10:00:00 PM,SERC,SOUTH,DOM,DOM,16259.395,True
1/9/2015 4:00:00 AM,1/8/2015 11:00:00 PM,SERC,SOUTH,DOM,DOM,15485.786,True
1/9/2015 5:00:00 AM,1/9/2015 12:00:00 AM,SERC,SOUTH,DOM,DOM,15113.689,True
1/9/2015 6:00:00 AM,1/9/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,14891.707,True
1/9/2015 7:00:00 AM,1/9/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,14753.638,True
1/9/2015 8:00:00 AM,1/9/2015 3:00:00 AM,SERC,SOUTH,DOM,DOM,14692.335,True
1/9/2015 9:00:00 AM,1/9/2015 4:00:00 AM,SERC,SOUTH,DOM,DOM,14897.097,True
1/9/2015 10:00:00 AM,1/9/2015 5:00:00 AM,SERC,SOUTH,DOM,DOM,15416.670,True
1/9/2015 11:00:00 AM,1/9/2015 6:00:00 AM,SERC,SOUTH,DOM,DOM,16067.521,True
1/9/2015 12:00:00 PM,1/9/2015 7:00:00 AM,SERC,SOUTH,DOM,DOM,16310.841,True
1/9/2015 1:00:00 PM,1/9/2015 8:00:00 AM,SERC,SOUTH,DOM,DOM,15906.268,True
1/9/2015 2:00:00 PM,1/9/2015 9:00:00 AM,SERC,SOUTH,DOM,DOM,15280.143,True
1/9/2015 3:00:00 PM,1/9/2015 10:00:00 AM,SERC,SOUTH,DOM,DOM,14565.610,True
1/9/2015 4:00:00 PM,1/9/2015 11:00:00 AM,SERC,SOUTH,DOM,DOM,13909.128,True
1/9/2015 5:00:00 PM,1/9/2015 12:00:00 PM,SERC,SOUTH,DOM,DOM,13199.794,True
1/9/2015 6:00:00 PM,1/9/2015 1:00:00 PM,SERC,SOUTH,DOM,DOM,12676.069,True
1/9/2015 7:00:00 PM,1/9/2015 2:00:00 PM,SERC,SOUTH,DOM,DOM,12378.585,True
1/9/2015 8:00:00 PM,1/9/2015 3:00:00 PM,SERC,SOUTH,DOM,DOM,12364.073,True
1/9/2015 9:00:00 PM,1/9/2015 4:00:00 PM,SERC,SOUTH,DOM,DOM,12848.899,True
1/9/2015 10:00:00 PM,1/9/2015 5:00:00 PM,SERC,SOUTH,DOM,DOM,14067.153,True
1/9/2015 11:00:00 PM,1/9/2015 6:00:00 PM,SERC,SOUTH,DOM,DOM,14459.943,True
1/10/2015 12:00:00 AM,1/9/2015 7:00:00 PM,SERC,SOUTH,DOM,DOM,14539.178,True
1/10/2015 1:00:00 AM,1/9/2015 8:00:00 PM,SERC,SOUTH,DOM,DOM,14518.311,True
1/10/2015 2:00:00 AM,1/9/2015 9:00:00 PM,SERC,SOUTH,DOM,DOM,14305.390,True
1/10/2015 3:00:00 AM,1/9/2015 10:00:00 PM,SERC,SOUTH,DOM,DOM,13916.286,True
1/10/2015 4:00:00 AM,1/9/2015 11:00:00 PM,SERC,SOUTH,DOM,DOM,13468.589,True
1/10/2015 5:00:00 AM,1/10/2015 12:00:00 AM,SERC,SOUTH,DOM,DOM,13290.468,True
1/10/2015 6:00:00 AM,1/10/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,13293.381,True
1/10/2015 7:00:00 AM,1/10/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,13399.374,True
1/10/2015 8:00:00 AM,1/10/2015 3:00:00 AM,SERC,SOUTH,DOM,DOM,13575.415,True
1/10/2015 9:00:00 AM,1/10/2015 4:00:00 AM,SERC,SOUTH,DOM,DOM,13925.184,True
1/10/2015 10:00:00 AM,1/10/2015 5:00:00 AM,SERC,SOUTH,DOM,DOM,14425.135,True
1/10/2015 11:00:00 AM,1/10/2015 6:00:00 AM,SERC,SOUTH,DOM,DOM,15152.034,True
1/10/2015 12:00:00 PM,1/10/2015 7:00:00 AM,SERC,SOUTH,DOM,DOM,15805.917,True
1/10/2015 1:00:00 PM,1/10/2015 8:00:00 AM,SERC,SOUTH,DOM,DOM,16009.387,True
1/10/2015 2:00:00 PM,1/10/2015 9:00:00 AM,SERC,SOUTH,DOM,DOM,15579.945,True
1/10/2015 3:00:00 PM,1/10/2015 10:00:00 AM,SERC,SOUTH,DOM,DOM,14925.298,True
1/10/2015 4:00:00 PM,1/10/2015 11:00:00 AM,SERC,SOUTH,DOM,DOM,14344.584,True
1/10/2015 5:00:00 PM,1/10/2015 12:00:00 PM,SERC,SOUTH,DOM,DOM,13732.467,True
1/10/2015 6:00:00 PM,1/10/2015 1:00:00 PM,SERC,SOUTH,DOM,DOM,13125.799,True
1/10/2015 7:00:00 PM,1/10/2015 2:00:00 PM,SERC,SOUTH,DOM,DOM,12745.889,True
1/10/2015 8:00:00 PM,1/10/2015 3:00:00 PM,SERC,SOUTH,DOM,DOM,12657.622,True
1/10/2015 9:00:00 PM,1/10/2015 4:00:00 PM,SERC,SOUTH,DOM,DOM,13305.523,True
1/10/2015 10:00:00 PM,1/10/2015 5:00:00 PM,SERC,SOUTH,DOM,DOM,14641.103,True
1/10/2015 11:00:00 PM,1/10/2015 6:00:00 PM,SERC,SOUTH,DOM,DOM,15307.292,True
1/11/2015 12:00:00 AM,1/10/2015 7:00:00 PM,SERC,SOUTH,DOM,DOM,15478.989,True
1/11/2015 1:00:00 AM,1/10/2015 8:00:00 PM,SERC,SOUTH,DOM,DOM,15596.421,True
1/11/2015 2:00:00 AM,1/10/2015 9:00:00 PM,SERC,SOUTH,DOM,DOM,15506.114,True
1/11/2015 3:00:00 AM,1/10/2015 10:00:00 PM,SERC,SOUTH,DOM,DOM,15183.930,True
1/11/2015 4:00:00 AM,1/10/2015 11:00:00 PM,SERC,SOUTH,DOM,DOM,14877.228,True
1/11/2015 5:00:00 AM,1/11/2015 12:00:00 AM,SERC,SOUTH,DOM,DOM,14709.405,True
1/11/2015 6:00:00 AM,1/11/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,14714.733,True
1/11/2015 7:00:00 AM,1/11/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,14872.902,True
